addressLine1	bathrooms	bedrooms	city	county	createdDate	daysOnMarket	formattedAddress	id	lastSeen	latitude	listedDate	longitude	lotSize	price	propertyType	rawAddress	removedDate	squareFootage	state	status	yearBuilt	zipCode
19259 Presa Canyon Dr	3.5	4	Cypress	Harris County	2022-09-09T10:39:55.798Z	46	19259 Presa Canyon Dr, Cypress, TX 77433	19259-Presa-Canyon-Dr,-Cypress,-TX-77433	2022-10-24T14:47:37.358Z	29.933691	2022-09-09T02:20:53.000Z	-95.746571	6482	499800	Single Family	19259 Presa Canyon Dr, Cypress, TX 77433		2818	TX	Active	2017	77433
22830 Three Pines Dr	3.5	4	Hockley	Harris County	2022-09-09T10:39:55.798Z	46	22830 Three Pines Dr, Hockley, TX 77447	22830-Three-Pines-Dr,-Hockley,-TX-77447	2022-10-24T14:47:37.358Z	30.092262	2022-09-09T02:20:53.000Z	-95.744593	43016	625000	Single Family	22830 Three Pines Dr, Hockley, TX 77447		2921	TX	Active	2001	77447
6210 Sanford Rd	2	4	Houston	Harris County	2022-09-09T10:39:55.807Z	46	6210 Sanford Rd, Houston, TX 77096	6210-Sanford-Rd,-Houston,-TX-77096	2022-10-24T14:47:37.358Z	29.659976	2022-09-09T00:56:36.000Z	-95.500453	7210	249900	Single Family	6210 Sanford Rd, Houston, TX 77096		2104	TX	Active	1976	77096
6114 Willowcrest Ct	3.5	4	Spring	Harris County	2022-09-09T10:39:55.796Z	46	6114 Willowcrest Ct, Spring, TX 77389	6114-Willowcrest-Ct,-Spring,-TX-77389	2022-10-24T14:47:37.357Z	30.117766	2022-09-09T03:17:09.000Z	-95.516389	10999	584900	Single Family	6114 Willowcrest Ct, Spring, TX 77389		3165	TX	Active	1985	77389
10903 Leigh Woods Dr	2	4	Cypress	Harris County	2022-08-23T08:01:44.155Z	46	10903 Leigh Woods Dr, Cypress, TX 77433	10903-Leigh-Woods-Dr,-Cypress,-TX-77433	2022-10-24T14:47:37.351Z	29.936255	2022-09-09T03:22:43.000Z	-95.714817	10890	525000	Single Family	10903 Leigh Woods Dr, Cypress, TX 77433		3004	TX	Active	2006	77433
1728 Wichita St	2.5	3	Houston	Harris County	2022-09-10T10:46:47.191Z	46	1728 Wichita St, Houston, TX 77004	1728-Wichita-St,-Houston,-TX-77004	2022-10-24T14:47:37.350Z	29.725763	2022-09-09T11:19:02.000Z	-95.380297		575000	Single Family	1728 Wichita St, Houston, TX 77004		2353	TX	Active	2022	77004
15 Greenway Plz	2.5	3	Houston	Harris County	2022-09-09T10:39:55.783Z	46	15 Greenway Plz, Ph 27A, Houston, TX 77046	15-Greenway-Plz,-Ph-27A,-Houston,-TX-77046	2022-10-24T14:47:37.350Z	29.73154	2022-09-09T05:51:50.000Z	-95.437266		1299000	Condo	15 Greenway Plz Ph 27A, Houston, TX 77046		3017	TX	Active	1980	77046
13117 Player St	3	4	Houston	Harris County	2022-09-09T10:39:55.794Z	46	13117 Player St, Houston, TX 77045	13117-Player-St,-Houston,-TX-77045	2022-10-24T14:47:37.350Z	29.635832	2022-09-09T03:28:56.000Z	-95.448727	42702	1300000	Single Family	13117 Player St, Houston, TX 77045		2210	TX	Active	1955	77045
2830 Loganberry Park Ln	2.5	3	Houston	Harris County	2022-09-09T10:39:55.787Z	46	2830 Loganberry Park Ln, Houston, TX 77014	2830-Loganberry-Park-Ln,-Houston,-TX-77014	2022-10-24T14:47:37.349Z	29.996755	2022-09-09T05:51:50.000Z	-95.471964	3408	209000	Townhouse	2830 Loganberry Park Ln, Houston, TX 77014		1636	TX	Active	2002	77014
3114 Stargate Ct	3.5	5	Houston	Harris County	2022-09-09T10:39:55.781Z	46	3114 Stargate Ct, Houston, TX 77068	3114-Stargate-Ct,-Houston,-TX-77068	2022-10-24T14:47:37.349Z	30.008251	2022-09-09T09:42:51.000Z	-95.482964	11159	535000	Single Family	3114 Stargate Ct, Houston, TX 77068		4084	TX	Active	1999	77068
11011 Jardin Des Cir	3.5	3	Houston	Harris County	2022-08-14T10:40:46.765Z	46	11011 Jardin Des Cir, Houston, TX 77043	11011-Jardin-Des-Cir,-Houston,-TX-77043	2022-10-24T14:47:37.349Z	29.790734	2022-09-09T05:51:50.000Z	-95.578439	1625	499000	Single Family	11011 Jardin Des Cir, Houston, TX 77043		2820	TX	Active	2014	77043
1705 Althea Dr	2	3	Houston	Harris County	2022-08-05T16:13:33.108Z	46	1705 Althea Dr, Houston, TX 77018	1705-Althea-Dr,-Houston,-TX-77018	2022-10-24T14:47:37.348Z	29.824966	2022-09-09T05:51:50.000Z	-95.442628	7261	575000	Single Family	1705 Althea Dr, Houston, TX 77018		1521	TX	Active	1949	77018
16603 Fiesta Rose Ct	2.5	4	Cypress	Harris County	2020-10-01T18:08:17.140Z	46	16603 Fiesta Rose Ct, Cypress, TX 77433	16603-Fiesta-Rose-Ct,-Cypress,-TX-77433	2022-10-24T14:47:37.348Z	30.015071	2022-09-09T12:36:25.000Z	-95.745398	8830	367999	Single Family	16603 Fiesta Rose Ct, Cypress, TX 77433		1984	TX	Active	2012	77433
15938 Cypress Hall Dr	3	4	Cypress	Harris County	2022-08-06T09:37:11.205Z	46	15938 Cypress Hall Dr, Cypress, TX 77429	15938-Cypress-Hall-Dr,-Cypress,-TX-77429	2022-10-24T14:47:37.348Z	29.973506	2022-09-09T09:12:47.000Z	-95.656835	9174	509000	Single Family	15938 Cypress Hall Dr, Cypress, TX 77429		3492	TX	Active	2001	77429
18103 Svensson Slade Ln	2.5	4	Houston	Harris County	2022-08-12T08:12:57.466Z	46	18103 Svensson Slade Ln, Houston, TX 77044	18103-Svensson-Slade-Ln,-Houston,-TX-77044	2022-10-24T14:47:37.347Z	29.98196	2022-09-09T11:25:24.000Z	-95.150561	8046	389000	Single Family	18103 Svensson Slade Ln, Houston, TX 77044		2660	TX	Active	2017	77044
2200 Willowick Rd	1	1	Houston	Harris County	2021-11-11T15:57:11.961Z	46	2200 Willowick Rd, Unit 10K, Houston, TX 77027	2200-Willowick-Rd,-Unit-10K,-Houston,-TX-77027	2022-10-24T14:47:37.346Z	29.745425	2022-09-09T13:23:41.000Z	-95.442249		319000	Condo	2200 Willowick Rd Unit 10K, Houston, TX 77027		1025	TX	Active	1963	77027
9831 Farrell Dr	2.5	3	Houston	Harris County	2022-09-10T10:46:47.189Z	46	9831 Farrell Dr, Houston, TX 77070	9831-Farrell-Dr,-Houston,-TX-77070	2022-10-24T14:47:37.346Z	29.951126	2022-09-09T12:13:44.000Z	-95.566844	5340	244000	Single Family	9831 Farrell Dr, Houston, TX 77070		1820	TX	Active	2001	77070
22338 Highland Point Ln	2	4	Spring	Harris County	2022-09-10T10:46:47.188Z	46	22338 Highland Point Ln, Spring, TX 77373	22338-Highland-Point-Ln,-Spring,-TX-77373	2022-10-24T14:47:37.346Z	30.034776	2022-09-09T12:40:56.000Z	-95.40719	5175	250000	Single Family	22338 Highland Point Ln, Spring, TX 77373		1595	TX	Active	2005	77373
25219 Stone Tower Ct	2.5	4	Katy	Harris County	2022-08-12T08:12:57.431Z	46	25219 Stone Tower Ct, Katy, TX 77493	25219-Stone-Tower-Ct,-Katy,-TX-77493	2022-10-24T14:47:37.345Z	29.849071	2022-09-09T13:06:05.000Z	-95.810207	5001	340000	Single Family	25219 Stone Tower Ct, Katy, TX 77493		2670	TX	Active	2019	77493
716 Jones Rd	2	4	Highlands	Harris County	2022-09-03T08:58:47.858Z	46	716 Jones Rd, Highlands, TX 77562	716-Jones-Rd,-Highlands,-TX-77562	2022-10-24T14:47:37.345Z	29.808372	2022-09-09T12:52:57.000Z	-95.046891	108900	468000	Single Family	716 Jones Rd, Highlands, TX 77562		1884	TX	Active	1938	77562
6106 Peachtree Hill Ct	3.5	4	Kingwood	Harris County	2022-09-14T13:06:20.036Z	46	6106 Peachtree Hill Ct, Kingwood, TX 77345	6106-Peachtree-Hill-Ct,-Kingwood,-TX-77345	2022-10-24T14:47:37.345Z	30.049457	2022-09-09T13:21:08.000Z	-95.141666	11221	499900	Single Family	6106 Peachtree Hill Ct, Kingwood, TX 77345		3810	TX	Active	2001	77345
6236 Overbrook Ln	3.5	4	Houston	Harris County	2022-08-05T16:13:28.694Z	46	6236 Overbrook Ln, Houston, TX 77057	6236-Overbrook-Ln,-Houston,-TX-77057	2022-10-24T14:47:37.344Z	29.740397	2022-09-09T14:07:02.000Z	-95.494371	7457	1449000	Single Family	6236 Overbrook Ln, Houston, TX 77057		4311	TX	Active	2013	77057
21 Crain Square Blvd	3.5	3	Ace	Harris County	2022-08-23T13:25:53.845Z	46	21 Crain Square Blvd, Southside Pl, Ace, TX 77025	21-Crain-Square-Blvd,-Southside-Pl,-Ace,-TX-77025	2022-10-24T14:47:37.344Z	29.705704	2022-09-09T14:39:16.000Z	-95.435111	1691	1289000	Townhouse	21 Crain Square Blvd, Southside Place, TX 77025		3192	TX	Active	2022	77025
20222 Stanton Lake Dr	3.5	4	Cypress	Harris County	2022-09-10T10:46:47.181Z	46	20222 Stanton Lake Dr, Cypress, TX 77433	20222-Stanton-Lake-Dr,-Cypress,-TX-77433	2022-10-24T14:47:37.343Z	29.900306	2022-09-09T14:20:16.000Z	-95.712338	10794	535000	Single Family	20222 Stanton Lake Dr, Cypress, TX 77433		3499	TX	Active	2013	77433
920 Byrne St	4	4	Houston	Harris County	2022-09-10T10:46:47.180Z	46	920 Byrne St, Houston, TX 77009	920-Byrne-St,-Houston,-TX-77009	2022-10-24T14:47:37.343Z	29.78387	2022-09-09T14:20:16.000Z	-95.382985	5001	1655000	Single Family	920 Byrne St, Houston, TX 77009		4132	TX	Active	2022	77009
7434 Parkland Manor Dr	2	3	Cypress	Harris County	2022-09-10T10:46:47.181Z	46	7434 Parkland Manor Dr, Cypress, TX 77433	7434-Parkland-Manor-Dr,-Cypress,-TX-77433	2022-10-24T14:47:37.343Z	29.887694	2022-09-09T14:29:45.000Z	-95.713126	4508	259900	Single Family	7434 Parkland Manor Dr, Cypress, TX 77433		1482	TX	Active	1997	77433
11502 Matlock Ct	3.5	4	Cypress	Harris County	2022-09-10T10:46:47.183Z	46	11502 Matlock Ct, Cypress, TX 77433	11502-Matlock-Ct,-Cypress,-TX-77433	2022-10-24T14:47:37.343Z	29.944255	2022-09-09T13:39:56.000Z	-95.704758	14989	625000	Single Family	11502 Matlock Ct, Cypress, TX 77433		4038	TX	Active	2008	77433
722 Augusta Dr	2.5	3	Houston	Harris County	2022-09-10T10:46:47.179Z	46	722 Augusta Dr, Houston, TX 77057	722-Augusta-Dr,-Houston,-TX-77057	2022-10-24T14:47:37.342Z	29.758239	2022-09-09T14:33:54.000Z	-95.483461	397555	285000	Townhouse	722 Augusta Dr, Houston, TX 77057		1702	TX	Active	1978	77057
19 Crain Square Blvd	3.5	3	Ace	Harris County	2022-08-23T13:57:58.669Z	46	19 Crain Square Blvd, Southside Pl, Ace, TX 77025	19-Crain-Square-Blvd,-Southside-Pl,-Ace,-TX-77025	2022-10-24T14:47:37.342Z	29.705773	2022-09-09T14:33:54.000Z	-95.435112	2137	1389000	Townhouse	19 Crain Square Blvd, Southside Place, TX 77025		3334	TX	Active		77025
4614 Verone St	2	3	Bellaire	Harris County	2022-09-10T10:46:47.178Z	45	4614 Verone St, Bellaire, TX 77401	4614-Verone-St,-Bellaire,-TX-77401	2022-10-24T14:47:37.341Z	29.697913	2022-09-09T14:59:59.000Z	-95.457132	8908	739000	Single Family	4614 Verone St, Bellaire, TX 77401		2120	TX	Active	1960	77401
9227 Goodmeadow Dr	2	4	Houston	Harris County	2022-09-10T10:46:47.178Z	46	9227 Goodmeadow Dr, Houston, TX 77064	9227-Goodmeadow-Dr,-Houston,-TX-77064	2022-10-24T14:47:37.341Z	29.930708	2022-09-09T14:42:47.000Z	-95.561127	4726	249999	Single Family	9227 Goodmeadow Dr, Houston, TX 77064		1335	TX	Active	1983	77064
4126 Surreydon Dr	2	3	Houston	Harris County	2022-09-10T09:19:26.526Z	45	4126 Surreydon Dr, Houston, TX 77014	4126-Surreydon-Dr,-Houston,-TX-77014	2022-10-24T14:47:37.336Z	29.979024	2022-09-09T15:13:19.000Z	-95.484595	6743	259500	Single Family	4126 Surreydon Dr, Houston, TX 77014		2081	TX	Active	1995	77014
20314 Peach Mountain Ln	2.5	4	Cypress	Harris County	2022-09-10T10:46:47.177Z	46	20314 Peach Mountain Ln, Cypress, TX 77433	20314-Peach-Mountain-Ln,-Cypress,-TX-77433	2022-10-24T14:47:37.336Z	29.993027	2022-09-09T14:42:47.000Z	-95.734944	6569	350000	Single Family	20314 Peach Mountain Ln, Cypress, TX 77433		2101	TX	Active	1995	77433
209 E 43rd St			Houston	Harris County	2022-09-10T10:46:47.177Z	45	209 E 43rd St, Houston, TX 77018	209-E-43rd-St,-Houston,-TX-77018	2022-10-24T14:47:37.335Z	29.825769	2022-09-09T15:04:30.000Z	-95.397428	2387	138000	Land	209 E 43rd St, Houston, TX 77018			TX	Active		77018
12314 Glen Feshie Ln	3.5	4	Humble	Harris County	2022-09-10T10:46:47.176Z	45	12314 Glen Feshie Ln, Humble, TX 77346	12314-Glen-Feshie-Ln,-Humble,-TX-77346	2022-10-24T14:47:37.335Z	29.948949	2022-09-09T15:09:04.000Z	-95.203375	9579	384999	Single Family	12314 Glen Feshie Ln, Humble, TX 77346		2465	TX	Active	2019	77346
2801 Wisdom Dr	2	3	Deer Park	Harris County	2022-09-10T09:19:26.527Z	45	2801 Wisdom Dr, Deer Park, TX 77536	2801-Wisdom-Dr,-Deer-Park,-TX-77536	2022-10-24T14:47:37.335Z	29.675157	2022-09-09T15:09:04.000Z	-95.12486	7070	250000	Single Family	2801 Wisdom Dr, Deer Park, TX 77536		1781	TX	Active	1966	77536
6323 Westchester Ave	4.5	4	Ace	Harris County	2022-08-05T19:06:08.716Z	45	6323 Westchester Ave, West University Pl, Ace, TX 77005	6323-Westchester-Ave,-West-University-Pl,-Ace,-TX-77005	2022-10-24T14:47:37.334Z	29.713997	2022-09-09T15:13:19.000Z	-95.429558	7500	2595000	Single Family	6323 Westchester Ave, West University Place, TX 77005		4947	TX	Active	2013	77005
3007 Virginia St	4.5	4	Houston	Harris County	2022-09-10T09:19:26.521Z	45	3007 Virginia St, Houston, TX 77098	3007-Virginia-St,-Houston,-TX-77098	2022-10-24T14:47:37.334Z	29.738055	2022-09-09T15:54:11.000Z	-95.420596	7802	2650000	Single Family	3007 Virginia St, Houston, TX 77098		6001	TX	Active	2014	77098
6323 Westchester Ave	4.5	4	Ace	Harris County	2022-08-05T19:06:08.716Z	45	6323 Westchester Ave, West University Pl, Ace, TX 77005	6323-Westchester-Ave,-West-University-Pl,-Ace,-TX-77005	2022-10-24T14:47:37.334Z	29.713997	2022-09-09T15:13:19.000Z	-95.429558	7500	2595000	Single Family	6323 Westchester Ave, West University Place, TX 77005		4947	TX	Active	2013	77005
10127 White Oak Trail Ln	3.5	5	Houston	Harris County	2022-09-10T09:19:26.524Z	45	10127 White Oak Trail Ln, Houston, TX 77064	10127-White-Oak-Trail-Ln,-Houston,-TX-77064	2022-10-24T14:47:37.333Z	29.918571	2022-09-09T15:19:27.000Z	-95.580166	6299	449999	Single Family	10127 White Oak Trail Ln, Houston, TX 77064		4107	TX	Active	1999	77064
6305 Gay St	2	3	Houston	Harris County	2022-09-10T09:19:26.525Z	45	6305 Gay St, Houston, TX 77022	6305-Gay-St,-Houston,-TX-77022	2022-10-24T14:47:37.333Z	29.815758	2022-09-09T15:19:27.000Z	-95.372235	7701	370000	Single Family	6305 Gay St, Houston, TX 77022		1788	TX	Active	1940	77022
211 E 43rd St			Houston	Harris County	2022-09-10T09:19:26.523Z	45	211 E 43rd St, Houston, TX 77018	211-E-43rd-St,-Houston,-TX-77018	2022-10-24T14:47:37.332Z	29.825698	2022-09-09T15:24:25.000Z	-95.397465	2292	138000	Land	211 E 43rd St, Houston, TX 77018			TX	Active		77018
2534 Montana Blue Dr	3	4	Spring	Harris County	2022-09-10T09:19:26.519Z	45	2534 Montana Blue Dr, Spring, TX 77373	2534-Montana-Blue-Dr,-Spring,-TX-77373	2022-10-24T14:47:37.332Z	30.055756	2022-09-09T16:05:51.000Z	-95.399198	5902	269900	Single Family	2534 Montana Blue Dr, Spring, TX 77373		2389	TX	Active	2011	77373
8754 Park Kolbe Ln	2.5	2	Houston	Harris County	2022-09-10T09:19:26.517Z	45	8754 Park Kolbe Ln, Houston, TX 77080	8754-Park-Kolbe-Ln,-Houston,-TX-77080	2022-10-24T14:47:37.332Z	29.817776	2022-09-09T16:09:47.000Z	-95.508752	827	375000	Townhouse	8754 Park Kolbe Ln, Houston, TX 77080		1462	TX	Active	2022	77080
723 Ashlen Dr	2	4	Houston	Harris County	2022-09-10T09:19:26.522Z	45	723 Ashlen Dr, Houston, TX 77073	723-Ashlen-Dr,-Houston,-TX-77073	2022-10-24T14:47:37.332Z	29.972435	2022-09-09T15:48:36.000Z	-95.408246	5062	239000	Single Family	723 Ashlen Dr, Houston, TX 77073		1815	TX	Active	2004	77073
3705 Tangerine St	1	2	Houston	Harris County	2022-09-10T09:19:26.523Z	45	3705 Tangerine St, Houston, TX 77051	3705-Tangerine-St,-Houston,-TX-77051	2022-10-24T14:47:37.331Z	29.6567	2022-09-09T15:30:39.000Z	-95.369361	7200	159500	Single Family	3705 Tangerine St, Houston, TX 77051		1100	TX	Active	1960	77051
736 W Rittenhouse Rd	1	3	Houston	Harris County	2022-06-13T14:20:05.690Z	45	736 W Rittenhouse Rd, Houston, TX 77091	736-W-Rittenhouse-Rd,-Houston,-TX-77091	2022-10-24T14:47:37.331Z	29.864699	2022-09-09T16:12:15.000Z	-95.414717	6395	159000	Single Family	736 W Rittenhouse Rd, Houston, TX 77091		1271	TX	Active	1940	77091
4006 Bering St	2	3	Houston	Harris County	2022-09-10T09:19:26.523Z	45	4006 Bering St, Houston, TX 77003	4006-Bering-St,-Houston,-TX-77003	2022-10-24T14:47:37.330Z	29.75293	2022-09-09T15:43:38.000Z	-95.331157	4456	339700	Single Family	4006 Bering St, Houston, TX 77003		1124	TX	Active	1935	77003
3302 Audley St	2.5	2	Houston	Harris County	2022-09-10T09:19:26.522Z	45	3302 Audley St, Apt 117, Houston, TX 77098	3302-Audley-St,-Apt-117,-Houston,-TX-77098	2022-10-24T14:47:37.328Z	29.735338	2022-09-09T15:57:37.000Z	-95.426775		390000	Townhouse	3302 Audley St Apt 117, Houston, TX 77098		1608	TX	Active	2013	77098
4111 Adonis Dr	2	3	Spring	Harris County	2022-09-10T09:19:26.520Z	45	4111 Adonis Dr, Spring, TX 77373	4111-Adonis-Dr,-Spring,-TX-77373	2022-10-24T14:47:37.327Z	30.043403	2022-09-09T16:05:51.000Z	-95.369276	6599	219900	Single Family	4111 Adonis Dr, Spring, TX 77373		1472	TX	Active	1982	77373
15319 La Mancha Dr	2.5	3	Houston	Harris County	2022-09-10T09:19:26.517Z	45	15319 La Mancha Dr, Houston, TX 77083	15319-La-Mancha-Dr,-Houston,-TX-77083	2022-10-24T14:47:37.327Z	29.705139	2022-09-09T16:16:24.000Z	-95.658141	6721	354900	Single Family	15319 LA Mancha Dr, Houston, TX 77083		2515	TX	Active	1977	77083
19202 Danphe Landing Ct	2.5	3	Tomball	Harris County	2022-09-10T09:19:26.519Z	45	19202 Danphe Landing Ct, Tomball, TX 77375	19202-Danphe-Landing-Ct,-Tomball,-TX-77375	2022-10-24T14:47:37.326Z	30.042409	2022-09-09T16:05:51.000Z	-95.582199	15634	350000	Single Family	19202 Danphe Landing Ct, Tomball, TX 77375		2726	TX	Active	2007	77375
235 E Crosstimbers St	1	1	Houston	Harris County	2022-09-12T11:10:48.051Z	45	235 E Crosstimbers St, Houston, TX 77022	235-E-Crosstimbers-St,-Houston,-TX-77022	2022-10-24T14:47:37.326Z	29.828692	2022-09-09T16:30:05.000Z	-95.372544	7000	550000	Single Family	235 E Crosstimbers St, Houston, TX 77022		576	TX	Active	1946	77022
19308 Tinway Ct	2.5	3	Houston	Harris County	2022-09-10T09:19:26.516Z	45	19308 Tinway Ct, Houston, TX 77073	19308-Tinway-Ct,-Houston,-TX-77073	2022-10-24T14:47:37.325Z	29.975113	2022-09-09T16:16:24.000Z	-95.403193	3363	253000	Single Family	19308 Tinway Ct, Houston, TX 77073		2062	TX	Active	2016	77073
7228 Ave B	1	2	Houston	Harris County	2021-12-18T15:27:36.389Z	45	7228 Ave B, Houston, TX 77011	7228-Ave-B,-Houston,-TX-77011	2022-10-24T14:47:37.325Z	29.734485	2022-09-09T17:10:06.000Z	-95.296692	10001	299500	Single Family	7228 Avenue B, Houston, TX 77011		1290	TX	Active	1930	77011
706 W Houston St	4	4	Highlands	Harris County	2022-07-11T17:16:34.813Z	45	706 W Houston St, Highlands, TX 77562	706-W-Houston-St,-Highlands,-TX-77562	2022-10-24T14:47:37.325Z	29.823392	2022-09-09T17:04:46.000Z	-95.065738	39513	299900	Single Family	706 W Houston St, Highlands, TX 77562		3528	TX	Active	1960	77562
23715 Jasmine Terrace Dr	2	3	Spring	Harris County	2022-09-10T09:19:26.506Z	45	23715 Jasmine Terrace Dr, Spring, TX 77373	23715-Jasmine-Terrace-Dr,-Spring,-TX-77373	2022-10-24T14:47:37.324Z	30.048833	2022-09-09T16:48:18.000Z	-95.404235	5580	243000	Single Family	23715 Jasmine Terrace Dr, Spring, TX 77373		1752	TX	Active	2007	77373
11714 Empress Oaks Ct	4.5	5	Houston	Harris County	2022-09-10T09:19:26.515Z	45	11714 Empress Oaks Ct, Houston, TX 77082	11714-Empress-Oaks-Ct,-Houston,-TX-77082	2022-10-24T14:47:37.324Z	29.725494	2022-09-09T16:34:44.000Z	-95.584285	21571	1950000	Single Family	11714 Empress Oaks Ct, Houston, TX 77082		6013	TX	Active	2000	77082
7350 Kirby Dr	2.5	2	Houston	Harris County	2022-09-10T09:19:26.533Z	45	7350 Kirby Dr, Apt 11, Houston, TX 77030	7350-Kirby-Dr,-Apt-11,-Houston,-TX-77030	2022-10-24T14:47:37.324Z	29.700324	2022-09-09T17:04:46.000Z	-95.41851	1447	299000	Townhouse	7350 Kirby Dr Apt 11, Houston, TX 77030		1747	TX	Active	1980	77030
9430 Stablewood Lakes Ln	3.5	4	Tomball	Harris County	2022-09-10T09:19:26.489Z	45	9430 Stablewood Lakes Ln, Tomball, TX 77375	9430-Stablewood-Lakes-Ln,-Tomball,-TX-77375	2022-10-24T14:47:37.324Z	30.124422	2022-09-09T17:10:06.000Z	-95.569045	8255	750000	Single Family	9430 Stablewood Lakes Ln, Tomball, TX 77375		3415	TX	Active	2019	77375
18215 Shoreline Vista Ln	2	3	Cypress	Harris County	2022-09-10T09:19:26.506Z	45	18215 Shoreline Vista Ln, Cypress, TX 77433	18215-Shoreline-Vista-Ln,-Cypress,-TX-77433	2022-10-24T14:47:37.323Z	29.939784	2022-09-09T16:48:18.000Z	-95.692885		607844	Townhouse	18215 Shoreline Vista Ln, Cypress, TX 77433		1754	TX	Active	2023	77433
4948 Leeland St	2	2	Houston	Harris County	2022-09-10T09:19:26.506Z	45	4948 Leeland St, Houston, TX 77023	4948-Leeland-St,-Houston,-TX-77023	2022-10-24T14:47:37.323Z	29.733997	2022-09-09T16:56:13.000Z	-95.327573	5001	429900	Single Family	4948 Leeland St, Houston, TX 77023		1546	TX	Active	1925	77023
18211 Shoreline Vista Ln	2	2	Cypress	Harris County	2022-09-10T09:19:26.505Z	45	18211 Shoreline Vista Ln, Cypress, TX 77433	18211-Shoreline-Vista-Ln,-Cypress,-TX-77433	2022-10-24T14:47:37.320Z	29.940257	2022-09-09T17:01:37.000Z	-95.69335		599372	Townhouse	18211 Shoreline Vista Ln, Cypress, TX 77433		1794	TX	Active	2023	77433
5606 Finely Run St	2	3	Spring	Harris County	2022-09-10T09:19:26.487Z	45	5606 Finely Run St, Spring, TX 77373	5606-Finely-Run-St,-Spring,-TX-77373	2022-10-24T14:47:37.320Z	30.05541	2022-09-09T17:19:25.000Z	-95.35214	5047	249990	Single Family	5606 Finely Run St, Spring, TX 77373		1204	TX	Active	2022	77373
7407 Schiller St	5	5	Houston	Harris County	2021-04-18T15:42:18.403Z	45	7407 Schiller St, Houston, TX 77055	7407-Schiller-St,-Houston,-TX-77055	2022-10-24T14:47:37.319Z	29.798569	2022-09-09T17:45:34.000Z	-95.476278	6961	1299000	Single Family	7407 Schiller St, Houston, TX 77055		4162	TX	Active		77055
6406 Joe Louis Ln	2	3	Houston	Harris County	2020-09-15T15:40:56.600Z	45	6406 Joe Louis Ln, Houston, TX 77091	6406-Joe-Louis-Ln,-Houston,-TX-77091	2022-10-24T14:47:37.319Z	29.857192	2022-09-09T17:19:25.000Z	-95.443411	5449	394900	Single Family	6406 Joe Louis Ln, Houston, TX 77091		2524	TX	Active	2022	77091
3703 W Cedar Bayou Lynchburg Rd			Baytown	Harris County	2022-09-10T09:19:26.479Z	45	3703 W Cedar Bayou Lynchburg Rd, Baytown, TX 77521	3703-W-Cedar-Bayou-Lynchburg-Rd,-Baytown,-TX-77521	2022-10-24T14:47:37.318Z	29.782488	2022-09-09T17:41:37.000Z	-95.006449	32700	350000	Land	3703 W Cedar Bayou Lynchburg Rd, Baytown, TX 77521			TX	Active		77521
18230 Shoreline Vista Ln	2	3	Cypress	Harris County	2022-09-10T09:19:26.483Z	45	18230 Shoreline Vista Ln, Cypress, TX 77433	18230-Shoreline-Vista-Ln,-Cypress,-TX-77433	2022-10-24T14:47:37.318Z	29.940257	2022-09-09T17:23:54.000Z	-95.69335		457548	Townhouse	18230 Shoreline Vista Ln, Cypress, TX 77433		1604	TX	Active	2023	77433
221 Tall Cedar Dr	1.5	3	Crosby	Harris County	2021-12-07T13:21:02.739Z	45	221 Tall Cedar Dr, Crosby, TX 77532	221-Tall-Cedar-Dr,-Crosby,-TX-77532	2022-10-24T14:47:37.318Z	29.955609	2022-09-09T17:41:37.000Z	-95.085204	10158	189999	Single Family	221 Tall Cedar Dr, Crosby, TX 77532		1208	TX	Active	1989	77532
8107 Eastpoint Blvd	2.5	4	Baytown	Harris County	2022-09-02T08:10:17.987Z	45	8107 Eastpoint Blvd, Baytown, TX 77521	8107-Eastpoint-Blvd,-Baytown,-TX-77521	2022-10-24T14:47:37.318Z	29.815983	2022-09-09T17:39:01.000Z	-94.989422	7701	305000	Single Family	8107 Eastpoint Blvd, Baytown, TX 77521		2920	TX	Active	2003	77521
18234 Shoreline Vista Ln	2	2	Cypress	Harris County	2022-09-10T09:19:26.482Z	45	18234 Shoreline Vista Ln, Cypress, TX 77433	18234-Shoreline-Vista-Ln,-Cypress,-TX-77433	2022-10-24T14:47:37.317Z	29.940257	2022-09-09T17:28:55.000Z	-95.69335		459752	Townhouse	18234 Shoreline Vista Ln, Cypress, TX 77433		1621	TX	Active	2023	77433
